V1,spp_code,common,scientific_name,genus_name,spp_name,state,tot_ba,state_abrv
7699,s601,butternut,Juglans cinerea,Juglans,cinerea,Wyoming,0,WY
7700,s601,butternut,Juglans cinerea,Juglans,cinerea,Wisconsin,76379.22309,WI
7701,s601,butternut,Juglans cinerea,Juglans,cinerea,Idaho,0,ID
7702,s601,butternut,Juglans cinerea,Juglans,cinerea,Vermont,9550.164495,VT
7703,s601,butternut,Juglans cinerea,Juglans,cinerea,Minnesota,43148.67856,MN
7704,s601,butternut,Juglans cinerea,Juglans,cinerea,Oregon,0,OR
7705,s601,butternut,Juglans cinerea,Juglans,cinerea,New Hampshire,6447.009112,NH
7706,s601,butternut,Juglans cinerea,Juglans,cinerea,Iowa,4492.58362,IA
7707,s601,butternut,Juglans cinerea,Juglans,cinerea,Massachusetts,7075.24325,MA
7708,s601,butternut,Juglans cinerea,Juglans,cinerea,Nebraska,6.357238524,NE
7709,s601,butternut,Juglans cinerea,Juglans,cinerea,New York,124051.6342,NY
7710,s601,butternut,Juglans cinerea,Juglans,cinerea,Pennsylvania,28319.45938,PA
7711,s601,butternut,Juglans cinerea,Juglans,cinerea,Connecticut,3701.091481,CT
7712,s601,butternut,Juglans cinerea,Juglans,cinerea,Rhode Island,325.940996,RI
7713,s601,butternut,Juglans cinerea,Juglans,cinerea,New Jersey,1301.874436,NJ
7714,s601,butternut,Juglans cinerea,Juglans,cinerea,Indiana,5613.362282,IN
7715,s601,butternut,Juglans cinerea,Juglans,cinerea,Nevada,0,NV
7716,s601,butternut,Juglans cinerea,Juglans,cinerea,Utah,0,UT
7717,s601,butternut,Juglans cinerea,Juglans,cinerea,California,0,CA
7718,s601,butternut,Juglans cinerea,Juglans,cinerea,Ohio,11219.64769,OH
7719,s601,butternut,Juglans cinerea,Juglans,cinerea,Illinois,5167.637635,DC
7720,s601,butternut,Juglans cinerea,Juglans,cinerea,District of Columbia,0.89127329,DC
7721,s601,butternut,Juglans cinerea,Juglans,cinerea,Delaware,385.050776,DE
7722,s601,butternut,Juglans cinerea,Juglans,cinerea,West Virginia,30917.46639,WV
7723,s601,butternut,Juglans cinerea,Juglans,cinerea,Maryland,2848.342575,MD
7724,s601,butternut,Juglans cinerea,Juglans,cinerea,Colorado,0,CO
7725,s601,butternut,Juglans cinerea,Juglans,cinerea,Kentucky,43368.81584,KY
7726,s601,butternut,Juglans cinerea,Juglans,cinerea,Kansas,0,KS
7727,s601,butternut,Juglans cinerea,Juglans,cinerea,Virginia,24030.46268,VA
7728,s601,butternut,Juglans cinerea,Juglans,cinerea,Missouri,7253.345646,MO
7729,s601,butternut,Juglans cinerea,Juglans,cinerea,Arizona,0,AZ
7730,s601,butternut,Juglans cinerea,Juglans,cinerea,Oklahoma,41.34111737,OK
7731,s601,butternut,Juglans cinerea,Juglans,cinerea,North Carolina,14135.23774,NC
7732,s601,butternut,Juglans cinerea,Juglans,cinerea,Tennessee,20311.28305,TN
7733,s601,butternut,Juglans cinerea,Juglans,cinerea,Texas,176.5212142,TX
7734,s601,butternut,Juglans cinerea,Juglans,cinerea,New Mexico,0,NM
7735,s601,butternut,Juglans cinerea,Juglans,cinerea,Alabama,6436.542303,AL
7736,s601,butternut,Juglans cinerea,Juglans,cinerea,Mississippi,10019.27116,MS
7737,s601,butternut,Juglans cinerea,Juglans,cinerea,Georgia,5876.798581,GA
7738,s601,butternut,Juglans cinerea,Juglans,cinerea,South Carolina,1707.012715,SC
7739,s601,butternut,Juglans cinerea,Juglans,cinerea,Arkansas,4071.798807,AR
7740,s601,butternut,Juglans cinerea,Juglans,cinerea,Louisiana,12.63020933,LA
7741,s601,butternut,Juglans cinerea,Juglans,cinerea,Florida,0,FL
7742,s601,butternut,Juglans cinerea,Juglans,cinerea,Michigan,6580.960258,MI
7743,s602,black walnut,Juglans nigra,Juglans,nigra,Washington,0,WA
7744,s602,black walnut,Juglans nigra,Juglans,nigra,Montana,0,MT
7745,s602,black walnut,Juglans nigra,Juglans,nigra,Maine,75.26846164,ME
7746,s602,black walnut,Juglans nigra,Juglans,nigra,North Dakota,270.3231568,ND
7747,s602,black walnut,Juglans nigra,Juglans,nigra,South Dakota,3066.102959,SD
7748,s602,black walnut,Juglans nigra,Juglans,nigra,Wyoming,0,WY
7749,s602,black walnut,Juglans nigra,Juglans,nigra,Wisconsin,348261.9034,WI
7750,s602,black walnut,Juglans nigra,Juglans,nigra,Idaho,0,ID
7751,s602,black walnut,Juglans nigra,Juglans,nigra,Vermont,1743.549077,VT
7752,s602,black walnut,Juglans nigra,Juglans,nigra,Minnesota,141186.9456,MN
7753,s602,black walnut,Juglans nigra,Juglans,nigra,Oregon,0,OR
7754,s602,black walnut,Juglans nigra,Juglans,nigra,New Hampshire,945.9501533,NH
7755,s602,black walnut,Juglans nigra,Juglans,nigra,Iowa,924114.0208,IA
7756,s602,black walnut,Juglans nigra,Juglans,nigra,Massachusetts,2626.297786,MA
7757,s602,black walnut,Juglans nigra,Juglans,nigra,Nebraska,109171.0163,NE
7758,s602,black walnut,Juglans nigra,Juglans,nigra,New York,210788.7531,NY
7759,s602,black walnut,Juglans nigra,Juglans,nigra,Pennsylvania,694119.0618,PA
7760,s602,black walnut,Juglans nigra,Juglans,nigra,Connecticut,7386.587152,CT
7761,s602,black walnut,Juglans nigra,Juglans,nigra,Rhode Island,767.4306393,RI
7762,s602,black walnut,Juglans nigra,Juglans,nigra,New Jersey,73349.92241,NJ
7763,s602,black walnut,Juglans nigra,Juglans,nigra,Indiana,965350.3764,IN
7764,s602,black walnut,Juglans nigra,Juglans,nigra,Nevada,0,NV
7765,s602,black walnut,Juglans nigra,Juglans,nigra,Utah,0,UT
7766,s602,black walnut,Juglans nigra,Juglans,nigra,California,0,CA
7767,s602,black walnut,Juglans nigra,Juglans,nigra,Ohio,1143616.303,OH
7768,s602,black walnut,Juglans nigra,Juglans,nigra,Illinois,941274.3691,DC
7769,s602,black walnut,Juglans nigra,Juglans,nigra,District of Columbia,762.4957933,DC
7770,s602,black walnut,Juglans nigra,Juglans,nigra,Delaware,6954.014595,DE
7771,s602,black walnut,Juglans nigra,Juglans,nigra,West Virginia,572838.7643,WV
7772,s602,black walnut,Juglans nigra,Juglans,nigra,Maryland,88919.12619,MD
7773,s602,black walnut,Juglans nigra,Juglans,nigra,Colorado,93.11843151,CO
7774,s602,black walnut,Juglans nigra,Juglans,nigra,Kentucky,926068.3587,KY
7775,s602,black walnut,Juglans nigra,Juglans,nigra,Kansas,848471.3915,KS
7776,s602,black walnut,Juglans nigra,Juglans,nigra,Virginia,490188.3491,VA
7777,s602,black walnut,Juglans nigra,Juglans,nigra,Missouri,2518504.881,MO
7778,s602,black walnut,Juglans nigra,Juglans,nigra,Arizona,0,AZ
7779,s602,black walnut,Juglans nigra,Juglans,nigra,Oklahoma,277781.8393,OK
7780,s602,black walnut,Juglans nigra,Juglans,nigra,North Carolina,256361.2194,NC
7781,s602,black walnut,Juglans nigra,Juglans,nigra,Tennessee,645430.4462,TN
7782,s602,black walnut,Juglans nigra,Juglans,nigra,Texas,131804.6322,TX
7783,s602,black walnut,Juglans nigra,Juglans,nigra,New Mexico,10.80252269,NM
7784,s602,black walnut,Juglans nigra,Juglans,nigra,Alabama,116918.7206,AL
7785,s602,black walnut,Juglans nigra,Juglans,nigra,Mississippi,51425.95429,MS
7786,s602,black walnut,Juglans nigra,Juglans,nigra,Georgia,83066.12639,GA
7787,s602,black walnut,Juglans nigra,Juglans,nigra,South Carolina,58195.71005,SC
7788,s602,black walnut,Juglans nigra,Juglans,nigra,Arkansas,291287.68,AR
7789,s602,black walnut,Juglans nigra,Juglans,nigra,Louisiana,10784.88694,LA
7790,s602,black walnut,Juglans nigra,Juglans,nigra,Florida,1158.706999,FL
7791,s602,black walnut,Juglans nigra,Juglans,nigra,Michigan,278263.4512,MI
7792,s605,Texas walnut,Juglans microcarpa,Juglans,microcarpa,Washington,0,WA
7793,s605,Texas walnut,Juglans microcarpa,Juglans,microcarpa,Montana,0,MT
7794,s605,Texas walnut,Juglans microcarpa,Juglans,microcarpa,Maine,0,ME
7795,s605,Texas walnut,Juglans microcarpa,Juglans,microcarpa,North Dakota,0,ND
7796,s605,Texas walnut,Juglans microcarpa,Juglans,microcarpa,South Dakota,0,SD
7797,s605,Texas walnut,Juglans microcarpa,Juglans,microcarpa,Wyoming,0,WY
7798,s605,Texas walnut,Juglans microcarpa,Juglans,microcarpa,Wisconsin,0,WI
7799,s605,Texas walnut,Juglans microcarpa,Juglans,microcarpa,Idaho,0,ID
7800,s605,Texas walnut,Juglans microcarpa,Juglans,microcarpa,Vermont,0,VT
7801,s605,Texas walnut,Juglans microcarpa,Juglans,microcarpa,Minnesota,0,MN
7802,s605,Texas walnut,Juglans microcarpa,Juglans,microcarpa,Oregon,0,OR
7803,s605,Texas walnut,Juglans microcarpa,Juglans,microcarpa,New Hampshire,0,NH
7804,s605,Texas walnut,Juglans microcarpa,Juglans,microcarpa,Iowa,0,IA
7805,s605,Texas walnut,Juglans microcarpa,Juglans,microcarpa,Massachusetts,0,MA
7806,s605,Texas walnut,Juglans microcarpa,Juglans,microcarpa,Nebraska,0,NE
7807,s605,Texas walnut,Juglans microcarpa,Juglans,microcarpa,New York,0,NY
7808,s605,Texas walnut,Juglans microcarpa,Juglans,microcarpa,Pennsylvania,0,PA
7809,s605,Texas walnut,Juglans microcarpa,Juglans,microcarpa,Connecticut,0,CT
7810,s605,Texas walnut,Juglans microcarpa,Juglans,microcarpa,Rhode Island,0,RI
7811,s605,Texas walnut,Juglans microcarpa,Juglans,microcarpa,New Jersey,0,NJ
7812,s605,Texas walnut,Juglans microcarpa,Juglans,microcarpa,Indiana,0,IN
7813,s605,Texas walnut,Juglans microcarpa,Juglans,microcarpa,Nevada,0,NV
7814,s605,Texas walnut,Juglans microcarpa,Juglans,microcarpa,Utah,0,UT
7815,s605,Texas walnut,Juglans microcarpa,Juglans,microcarpa,California,0,CA
7816,s605,Texas walnut,Juglans microcarpa,Juglans,microcarpa,Ohio,0,OH
7817,s605,Texas walnut,Juglans microcarpa,Juglans,microcarpa,Illinois,0,DC
7818,s605,Texas walnut,Juglans microcarpa,Juglans,microcarpa,District of Columbia,0,DC
7819,s605,Texas walnut,Juglans microcarpa,Juglans,microcarpa,Delaware,0,DE
7820,s605,Texas walnut,Juglans microcarpa,Juglans,microcarpa,West Virginia,0,WV
7821,s605,Texas walnut,Juglans microcarpa,Juglans,microcarpa,Maryland,0,MD
7822,s605,Texas walnut,Juglans microcarpa,Juglans,microcarpa,Colorado,0,CO
7823,s605,Texas walnut,Juglans microcarpa,Juglans,microcarpa,Kentucky,0,KY
7824,s605,Texas walnut,Juglans microcarpa,Juglans,microcarpa,Kansas,0,KS
7825,s605,Texas walnut,Juglans microcarpa,Juglans,microcarpa,Virginia,0,VA
7826,s605,Texas walnut,Juglans microcarpa,Juglans,microcarpa,Missouri,0,MO
7827,s605,Texas walnut,Juglans microcarpa,Juglans,microcarpa,Arizona,0,AZ
7828,s605,Texas walnut,Juglans microcarpa,Juglans,microcarpa,Oklahoma,0,OK
7829,s605,Texas walnut,Juglans microcarpa,Juglans,microcarpa,North Carolina,0,NC
7830,s605,Texas walnut,Juglans microcarpa,Juglans,microcarpa,Tennessee,0,TN
7831,s605,Texas walnut,Juglans microcarpa,Juglans,microcarpa,Texas,51911.24519,TX
7832,s605,Texas walnut,Juglans microcarpa,Juglans,microcarpa,New Mexico,0,NM
7833,s605,Texas walnut,Juglans microcarpa,Juglans,microcarpa,Alabama,0,AL
7834,s605,Texas walnut,Juglans microcarpa,Juglans,microcarpa,Mississippi,0,MS
7835,s605,Texas walnut,Juglans microcarpa,Juglans,microcarpa,Georgia,0,GA
7836,s605,Texas walnut,Juglans microcarpa,Juglans,microcarpa,South Carolina,0,SC
7837,s605,Texas walnut,Juglans microcarpa,Juglans,microcarpa,Arkansas,0,AR
7838,s605,Texas walnut,Juglans microcarpa,Juglans,microcarpa,Louisiana,0,LA
7839,s605,Texas walnut,Juglans microcarpa,Juglans,microcarpa,Florida,0,FL
7840,s605,Texas walnut,Juglans microcarpa,Juglans,microcarpa,Michigan,0,MI
7841,s606,Arizona walnut,Juglans major,Juglans,major,Washington,144.580028,WA
7842,s606,Arizona walnut,Juglans major,Juglans,major,Montana,0,MT
7843,s606,Arizona walnut,Juglans major,Juglans,major,Maine,0,ME
7844,s606,Arizona walnut,Juglans major,Juglans,major,North Dakota,0,ND
7845,s606,Arizona walnut,Juglans major,Juglans,major,South Dakota,0,SD
7846,s606,Arizona walnut,Juglans major,Juglans,major,Wyoming,0,WY
7847,s606,Arizona walnut,Juglans major,Juglans,major,Wisconsin,0,WI
7848,s606,Arizona walnut,Juglans major,Juglans,major,Idaho,75.12186151,ID
7849,s606,Arizona walnut,Juglans major,Juglans,major,Vermont,0,VT
7850,s606,Arizona walnut,Juglans major,Juglans,major,Minnesota,0,MN
7851,s606,Arizona walnut,Juglans major,Juglans,major,Oregon,164.1097002,OR
7852,s606,Arizona walnut,Juglans major,Juglans,major,New Hampshire,0,NH
7853,s606,Arizona walnut,Juglans major,Juglans,major,Iowa,0,IA
7854,s606,Arizona walnut,Juglans major,Juglans,major,Massachusetts,0,MA
7855,s606,Arizona walnut,Juglans major,Juglans,major,Nebraska,0,NE
7856,s606,Arizona walnut,Juglans major,Juglans,major,New York,0,NY
7857,s606,Arizona walnut,Juglans major,Juglans,major,Pennsylvania,0,PA
7858,s606,Arizona walnut,Juglans major,Juglans,major,Connecticut,0,CT
7859,s606,Arizona walnut,Juglans major,Juglans,major,Rhode Island,0,RI
7860,s606,Arizona walnut,Juglans major,Juglans,major,New Jersey,0,NJ
7861,s606,Arizona walnut,Juglans major,Juglans,major,Indiana,0,IN
7862,s606,Arizona walnut,Juglans major,Juglans,major,Nevada,0,NV
7863,s606,Arizona walnut,Juglans major,Juglans,major,Utah,0,UT
7864,s606,Arizona walnut,Juglans major,Juglans,major,California,0.581467845,CA
7865,s606,Arizona walnut,Juglans major,Juglans,major,Ohio,0,OH
7866,s606,Arizona walnut,Juglans major,Juglans,major,Illinois,0,DC
7867,s606,Arizona walnut,Juglans major,Juglans,major,District of Columbia,0,DC
7868,s606,Arizona walnut,Juglans major,Juglans,major,Delaware,0,DE
7869,s606,Arizona walnut,Juglans major,Juglans,major,West Virginia,0,WV
7870,s606,Arizona walnut,Juglans major,Juglans,major,Maryland,0,MD
7871,s606,Arizona walnut,Juglans major,Juglans,major,Colorado,0,CO
7872,s606,Arizona walnut,Juglans major,Juglans,major,Kentucky,0,KY
7873,s606,Arizona walnut,Juglans major,Juglans,major,Kansas,0,KS
7874,s606,Arizona walnut,Juglans major,Juglans,major,Virginia,0,VA
7875,s606,Arizona walnut,Juglans major,Juglans,major,Missouri,0,MO
7876,s606,Arizona walnut,Juglans major,Juglans,major,Arizona,24012.06939,AZ
7877,s606,Arizona walnut,Juglans major,Juglans,major,Oklahoma,0,OK
7878,s606,Arizona walnut,Juglans major,Juglans,major,North Carolina,0,NC
7879,s606,Arizona walnut,Juglans major,Juglans,major,Tennessee,0,TN
7880,s606,Arizona walnut,Juglans major,Juglans,major,Texas,45091.03396,TX
7881,s606,Arizona walnut,Juglans major,Juglans,major,New Mexico,1344.59976,NM
7882,s606,Arizona walnut,Juglans major,Juglans,major,Alabama,0,AL
7883,s606,Arizona walnut,Juglans major,Juglans,major,Mississippi,0,MS
7884,s606,Arizona walnut,Juglans major,Juglans,major,Georgia,0,GA
7885,s606,Arizona walnut,Juglans major,Juglans,major,South Carolina,0,SC
7886,s606,Arizona walnut,Juglans major,Juglans,major,Arkansas,0,AR
7887,s606,Arizona walnut,Juglans major,Juglans,major,Louisiana,0,LA
7888,s606,Arizona walnut,Juglans major,Juglans,major,Florida,0,FL
7889,s606,Arizona walnut,Juglans major,Juglans,major,Michigan,0,MI
7890,s61,Ashe juniper,Juniperus ashei,Juniperus,ashei,Washington,0,WA
7891,s61,Ashe juniper,Juniperus ashei,Juniperus,ashei,Montana,0,MT
7892,s61,Ashe juniper,Juniperus ashei,Juniperus,ashei,Maine,0,ME
7893,s61,Ashe juniper,Juniperus ashei,Juniperus,ashei,North Dakota,0,ND
7894,s61,Ashe juniper,Juniperus ashei,Juniperus,ashei,South Dakota,0,SD
7895,s61,Ashe juniper,Juniperus ashei,Juniperus,ashei,Wyoming,0,WY
7896,s61,Ashe juniper,Juniperus ashei,Juniperus,ashei,Wisconsin,0,WI
7897,s61,Ashe juniper,Juniperus ashei,Juniperus,ashei,Idaho,0,ID
7898,s61,Ashe juniper,Juniperus ashei,Juniperus,ashei,Vermont,0,VT
7899,s61,Ashe juniper,Juniperus ashei,Juniperus,ashei,Minnesota,0,MN
7900,s61,Ashe juniper,Juniperus ashei,Juniperus,ashei,Oregon,0,OR
7901,s61,Ashe juniper,Juniperus ashei,Juniperus,ashei,New Hampshire,0,NH
7902,s61,Ashe juniper,Juniperus ashei,Juniperus,ashei,Iowa,0,IA
7903,s61,Ashe juniper,Juniperus ashei,Juniperus,ashei,Massachusetts,0,MA
7904,s61,Ashe juniper,Juniperus ashei,Juniperus,ashei,Nebraska,0,NE
7905,s61,Ashe juniper,Juniperus ashei,Juniperus,ashei,New York,0,NY
7906,s61,Ashe juniper,Juniperus ashei,Juniperus,ashei,Pennsylvania,0,PA
7907,s61,Ashe juniper,Juniperus ashei,Juniperus,ashei,Connecticut,0,CT
7908,s61,Ashe juniper,Juniperus ashei,Juniperus,ashei,Rhode Island,0,RI
7909,s61,Ashe juniper,Juniperus ashei,Juniperus,ashei,New Jersey,0,NJ
7910,s61,Ashe juniper,Juniperus ashei,Juniperus,ashei,Indiana,0,IN
7911,s61,Ashe juniper,Juniperus ashei,Juniperus,ashei,Nevada,0,NV
7912,s61,Ashe juniper,Juniperus ashei,Juniperus,ashei,Utah,0,UT
7913,s61,Ashe juniper,Juniperus ashei,Juniperus,ashei,California,0,CA
7914,s61,Ashe juniper,Juniperus ashei,Juniperus,ashei,Ohio,0,OH
7915,s61,Ashe juniper,Juniperus ashei,Juniperus,ashei,Illinois,7.720697686,DC
7916,s61,Ashe juniper,Juniperus ashei,Juniperus,ashei,District of Columbia,0,DC
7917,s61,Ashe juniper,Juniperus ashei,Juniperus,ashei,Delaware,0,DE
7918,s61,Ashe juniper,Juniperus ashei,Juniperus,ashei,West Virginia,0,WV
7919,s61,Ashe juniper,Juniperus ashei,Juniperus,ashei,Maryland,0,MD
7920,s61,Ashe juniper,Juniperus ashei,Juniperus,ashei,Colorado,0,CO
7921,s61,Ashe juniper,Juniperus ashei,Juniperus,ashei,Kentucky,4.901216745,KY
7922,s61,Ashe juniper,Juniperus ashei,Juniperus,ashei,Kansas,15.82569354,KS
7923,s61,Ashe juniper,Juniperus ashei,Juniperus,ashei,Virginia,0,VA
7924,s61,Ashe juniper,Juniperus ashei,Juniperus,ashei,Missouri,41538.35774,MO
7925,s61,Ashe juniper,Juniperus ashei,Juniperus,ashei,Arizona,0,AZ
7926,s61,Ashe juniper,Juniperus ashei,Juniperus,ashei,Oklahoma,52309.20844,OK
7927,s61,Ashe juniper,Juniperus ashei,Juniperus,ashei,North Carolina,0,NC
7928,s61,Ashe juniper,Juniperus ashei,Juniperus,ashei,Tennessee,0,TN
7929,s61,Ashe juniper,Juniperus ashei,Juniperus,ashei,Texas,39446390.73,TX
7930,s61,Ashe juniper,Juniperus ashei,Juniperus,ashei,New Mexico,2867737.651,NM
7931,s61,Ashe juniper,Juniperus ashei,Juniperus,ashei,Alabama,0.090356078,AL
7932,s61,Ashe juniper,Juniperus ashei,Juniperus,ashei,Mississippi,4.519453732,MS
7933,s61,Ashe juniper,Juniperus ashei,Juniperus,ashei,Georgia,0.167116359,GA
7934,s61,Ashe juniper,Juniperus ashei,Juniperus,ashei,South Carolina,0,SC
7935,s61,Ashe juniper,Juniperus ashei,Juniperus,ashei,Arkansas,83999.56117,AR
7936,s61,Ashe juniper,Juniperus ashei,Juniperus,ashei,Louisiana,0.209104955,LA
7937,s61,Ashe juniper,Juniperus ashei,Juniperus,ashei,Florida,0,FL
7938,s61,Ashe juniper,Juniperus ashei,Juniperus,ashei,Michigan,0,MI
7939,s611,sweetgum,Liquidambar styraciflua,Liquidambar,styraciflua,Washington,0,WA
7940,s611,sweetgum,Liquidambar styraciflua,Liquidambar,styraciflua,Montana,0,MT
7941,s611,sweetgum,Liquidambar styraciflua,Liquidambar,styraciflua,Maine,0,ME
7942,s611,sweetgum,Liquidambar styraciflua,Liquidambar,styraciflua,North Dakota,1.168093428,ND
7943,s611,sweetgum,Liquidambar styraciflua,Liquidambar,styraciflua,South Dakota,4599.664464,SD
7944,s611,sweetgum,Liquidambar styraciflua,Liquidambar,styraciflua,Wyoming,0,WY
7945,s611,sweetgum,Liquidambar styraciflua,Liquidambar,styraciflua,Wisconsin,107.7844773,WI
7946,s611,sweetgum,Liquidambar styraciflua,Liquidambar,styraciflua,Idaho,0,ID
7947,s611,sweetgum,Liquidambar styraciflua,Liquidambar,styraciflua,Vermont,0,VT
7948,s611,sweetgum,Liquidambar styraciflua,Liquidambar,styraciflua,Minnesota,1110.140536,MN
7949,s611,sweetgum,Liquidambar styraciflua,Liquidambar,styraciflua,Oregon,0,OR
7950,s611,sweetgum,Liquidambar styraciflua,Liquidambar,styraciflua,New Hampshire,0,NH
7951,s611,sweetgum,Liquidambar styraciflua,Liquidambar,styraciflua,Iowa,967.9053095,IA
7952,s611,sweetgum,Liquidambar styraciflua,Liquidambar,styraciflua,Massachusetts,0.141290201,MA
7953,s611,sweetgum,Liquidambar styraciflua,Liquidambar,styraciflua,Nebraska,2.825049639,NE
7954,s611,sweetgum,Liquidambar styraciflua,Liquidambar,styraciflua,New York,12317.46015,NY
7955,s611,sweetgum,Liquidambar styraciflua,Liquidambar,styraciflua,Pennsylvania,79201.15597,PA
7956,s611,sweetgum,Liquidambar styraciflua,Liquidambar,styraciflua,Connecticut,242.9674698,CT
7957,s611,sweetgum,Liquidambar styraciflua,Liquidambar,styraciflua,Rhode Island,0,RI
7958,s611,sweetgum,Liquidambar styraciflua,Liquidambar,styraciflua,New Jersey,489213.9019,NJ
7959,s611,sweetgum,Liquidambar styraciflua,Liquidambar,styraciflua,Indiana,485460.9909,IN
7960,s611,sweetgum,Liquidambar styraciflua,Liquidambar,styraciflua,Nevada,0,NV
7961,s611,sweetgum,Liquidambar styraciflua,Liquidambar,styraciflua,Utah,0,UT
7962,s611,sweetgum,Liquidambar styraciflua,Liquidambar,styraciflua,California,1472.323324,CA
7963,s611,sweetgum,Liquidambar styraciflua,Liquidambar,styraciflua,Ohio,45133.94247,OH
7964,s611,sweetgum,Liquidambar styraciflua,Liquidambar,styraciflua,Illinois,453509.5983,DC
7965,s611,sweetgum,Liquidambar styraciflua,Liquidambar,styraciflua,District of Columbia,4841.188922,DC
7966,s611,sweetgum,Liquidambar styraciflua,Liquidambar,styraciflua,Delaware,442200.5717,DE
